datetime,NO2_target,O3_target,Year,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,sin_hour,cos_hour,day_of_week,is_weekend,day_of_year,SZA_deg,cosSZA,solar_elevation,cams_hourly_aluvd,cams_hourly_aluvp,photochem_index,wind_speed,wind_dir_deg,wind_sector,era5_t2m,era5_d2m,era5_tcc,era5_u10,era5_v10,era5_blh,RH,NO2_satellite_daily,HCHO_satellite_daily,ratio_satellite_daily,NO2_satellite_delta,ratio_ground,cams_hourly_co,cams_hourly_hcho,cams_hourly_no2,cams_hourly_no,cams_hourly_go3,cams_hourly_so2,cams_hourly_tcco,cams_hourly_tchcho,cams_hourly_tcno2,cams_hourly_tc_no,cams_hourly_gtco3,cams_hourly_tcso2,cams_hourly_bcaod550,cams_hourly_pm1,cams_hourly_pm2p5,cams_hourly_pm10,cams_hourly_sp,cams_hourly_aod550,cams_hourly_no2_delta,cams_hourly_go3_delta,NO2_target_lag1,NO2_target_lag24,O3_target_lag1,sunset_flag,NO2_satellite_daily_filled_broadcast,HCHO_satellite_daily_filled_broadcast,ratio_satellite_daily_filled_broadcast
2019-07-10,18.12,4.65,2019.0,31.93,42.81,6.69,21.06,-0.18,1.14,1.2,0.0,1.0,2.0,0.0,191.0,129.2396345645147,-0.632565222079139,-39.23963456451468,0.11719817,0.10791439,-0.0741354864333186,1.1541230437002803,171.0273733851036,4.0,301.36035,300.46704,0.9283907,-1.616435,0.39797372,89.438705,94.91583436737582,0.64,0.47,1.36,0.0,13.668558345048636,7.299819e-07,3.9505306e-09,5.3998058e-08,1.1445359e-08,9.819683e-10,3.765529e-08,0.0010470832,7.1927443e-06,1.3804381e-05,3.9505886e-07,0.0061503723,9.757526e-06,0.024479967,1.3382089e-07,2.2760378e-07,2.9266636e-07,96921.0,1.9710083,1.4325974666666668e-08,-4.210349999999999e-09,59.27,55.35,5.63,1.0,0.64,0.47,1.36
2019-07-11,18.0225,5.4625,2019.0,24.11,44.6225,10.5725,20.744999999999997,0.245,0.835,1.1199999999999999,0.0,1.0,3.0,0.25,192.0,129.38068979133448,-0.6344642656478903,-39.38068979133448,0.11692643250000001,0.10747015625,-0.07418409500688475,1.2461182345840192,196.52372691487352,4.5,302.4061875,298.97778,0.69860391375,-0.7259452000000001,0.41058615249999997,179.78502125,84.25098357219943,0.6575,0.611875,1.260625,0.0,14.742482007939461,6.75219585e-07,3.6428220750000003e-09,5.27128725e-08,1.107822675e-08,1.988825475e-09,3.66742025e-08,0.0009978954499999999,6.610572225e-06,1.3706211999999999e-05,4.1908039499999997e-07,0.006121138975,9.999213500000001e-06,0.02148541,1.2715567249999998e-07,2.298853025e-07,3.05493715e-07,96946.3275,1.983551475,1.4325974666666668e-08,-4.210349999999999e-09,50.8025,52.195,5.615,1.0,0.6610572685185185,0.7730161028439152,1.2700086458333333
2019-07-12,17.925,6.275,2019.0,16.29,46.435,14.454999999999998,20.43,0.6699999999999999,0.5299999999999999,1.04,0.0,1.0,4.0,0.5,193.0,129.5217450181543,-0.6363633092166414,-39.52174501815428,0.116654695,0.10702592250000001,-0.07423270358045089,1.3381134254677582,222.02008044464347,5.0,303.452025,297.48852,0.4688171275,0.16454459999999993,0.42319858499999996,270.1313375,73.58613277702304,0.675,0.7537499999999999,1.1612500000000001,0.0,15.816405670830285,6.2045727e-07,3.3351135500000004e-09,5.1427687e-08,1.07110945e-08,2.99568265e-09,3.5693115e-08,0.0009487077,6.0284001500000005e-06,1.3608043e-05,4.4310193e-07,0.00609190565,1.0240901e-05,0.018490852999999998,1.20490455e-07,2.3216682500000002e-07,3.1832106999999997e-07,96971.655,1.99609465,1.4325974666666668e-08,-4.210349999999999e-09,42.335,49.04,5.6,1.0,0.6821145370370372,1.0760322056878304,1.1800172916666667
2019-07-13,17.8275,7.0875,2019.0,8.469999999999999,48.2475,18.3375,20.115000000000002,1.095,0.22499999999999987,0.96,0.0,1.0,5.0,0.75,194.0,129.6628002449741,-0.6382623527853926,-39.66280024497408,0.1163829575,0.10658168875,-0.07428131215401705,1.430108616351497,247.51643397441342,5.5,304.4978625,295.99926,0.23903034125,1.0550343999999998,0.4358110175,360.47765374999994,62.921281981846654,0.6925,0.895625,1.0618750000000001,0.0,16.890329333721112,5.65694955e-07,3.027405025e-09,5.01425015e-08,1.0343962249999999e-08,4.0025398250000005e-09,3.47120275e-08,0.00089951995,5.446228075e-06,1.3509874e-05,4.6712346500000004e-07,0.006062672325,1.0482588499999999e-05,0.015496296,1.1382523749999999e-07,2.344483475e-07,3.31148425e-07,96996.9825,2.008637825,1.4325974666666668e-08,-4.210349999999999e-09,33.8675,45.885,5.585,1.0,0.7031718055555557,1.3790483085317455,1.0900259374999999
2019-07-14,17.73,7.9,2019.0,0.65,50.06,22.22,19.8,1.52,-0.08,0.88,0.0,1.0,6.0,1.0,195.0,129.8038554717939,-0.6401613963541438,-39.80385547179388,0.11611122,0.106137455,-0.0743299207275832,1.522103807235236,273.01278750418334,6.0,305.5437,294.51,0.009243555,1.9455242,0.44842345,450.82397,52.25643118667027,0.71,1.0375,0.9624999999999999,0.0,17.964252996611936,5.1093264e-07,2.7196965e-09,4.8857316e-08,9.97683e-09,5.009397e-09,3.373094e-08,0.0008503322,4.864056e-06,1.3411705e-05,4.91145e-07,0.006033439,1.0724276e-05,0.012501739,1.0716002e-07,2.3672987e-07,3.4397578e-07,97022.31,2.021181,1.4325974666666668e-08,-4.210349999999999e-09,25.4,42.73,5.57,1.0,0.7242290740740742,1.6820644113756609,1.000034583333333
2019-07-15,8.9,27.62,2019.0,0.05,87.97,22.43,17.02,0.83,-1.75,1.59,0.0,1.0,0.0,0.0,196.0,129.9610698051678,-0.6422669647327268,-39.96106980516779,0.11583942,0.10569012,-0.0743998326797995,1.9368531178176625,334.6256827147794,7.0,301.27637,297.65503,0.4106621,-2.7363024,0.26699,181.29434,80.74956515614585,0.7275,1.179375,0.8631249999999999,0.0,3.844446701567527,2.0244709e-06,4.4156505e-09,1.6975733e-08,1.5136959e-07,9.104278e-09,5.3109243e-08,0.001050126,6.013719e-06,1.5266894e-05,1.2679623e-05,0.0061245896,1.2974175e-05,0.021657418,2.6120574e-07,3.7621152e-07,5.200627e-07,96965.44,2.434329,-5.2235156666666765e-09,2.087136533333333e-09,29.45,35.9,9.2,1.0,1.0053747414622414,1.571508888888889,1.392546289682539
2019-07-16,14.8,19.6,2019.0,0.0,106.43,26.78,21.21,1.05,-0.79,2.11,0.0,1.0,1.0,0.0,197.0,130.12465747059156,-0.6444527571244446,-40.12465747059157,0.1154055,0.105229795,-0.0743733926623251,1.3140015220691337,306.9571057664947,7.0,299.0459,297.40527,0.583502,-3.706355,0.18537098,256.09473,90.68632012628667,0.745,1.32125,0.7637499999999999,0.0,10.199281785843423,5.5031256e-07,4.283959e-09,4.3693305e-08,1.2278022e-09,1.0681693e-08,3.1761207e-08,0.0009258045,6.486267e-06,1.5981917e-05,1.04015214e-07,0.0061305426,1.232232e-05,0.019969668,1.5063006e-07,3.2192617e-07,4.4714943e-07,97221.94,2.3513813,-2.95471633333333e-09,-6.368666666668016e-12,65.45,86.8,4.87,1.0,0.7625776455026445,1.3780568253968253,0.9645100992063488
2019-07-17,17.7,14.65,2019.0,17.54,79.76,27.02,20.82,-0.07,0.28,1.78,0.0,1.0,2.0,0.0,198.0,130.2945699935094,-0.6467174973907015,-40.294569993509405,0.11497128,0.10476971,-0.0743539384734056,0.2886173937932362,165.9637565320735,4.0,298.54346,297.8916,0.29129654,-2.0764189,0.16932976,166.25008,96.18990429153376,0.7625000000000001,1.463125,0.6643749999999999,0.0,9.670597302976685,5.758949e-07,4.409973e-09,4.2647073e-08,1.1778836e-09,1.0089639e-08,2.9051396e-08,0.0010132745,7.197764e-06,1.327731e-05,9.7367945e-08,0.0061405078,1.0065345e-05,0.018594798,1.2667385e-07,2.4223203e-07,3.3270385e-07,97527.06,2.1298018,-4.3512100000000045e-09,9.109000000000284e-12,39.38,32.3,13.93,1.0,0.707124153439153,1.3573899963924965,1.1024848941798944
2019-07-18,24.9,11.18,2019.0,33.72,55.19,27.18,21.28,0.71,-1.03,0.59,0.0,1.0,3.0,0.0,199.0,130.47075702517373,-0.6490598630518308,-40.47075702517372,0.11453736,0.104316056,-0.0743416031959182,1.2509996003196804,325.4207123967945,7.0,299.3208,298.1172,0.95720166,-0.39159185,0.25535804,40.974487,93.10354929529406,0.78,1.605,0.565,0.0,11.10017434978555,8.5010697e-07,4.5840607e-09,5.0883873e-08,1.9423315e-08,7.6817597e-10,3.579583e-08,0.0009369422,6.6028288e-06,1.202689e-05,8.5829765e-07,0.0061498135,7.2006333e-06,0.016586907,1.5202261e-07,2.6156283e-07,3.576052e-07,97527.56,1.7440004,-3.387582333333335e-09,-8.718517666666647e-11,25.18,18.27,8.85,1.0,0.7799999999999999,1.6049999999999998,0.565
2019-07-19,27.88,3.67,2019.0,0.48,59.68,25.65,17.91,0.58,-0.57,1.18,0.0,1.0,4.0,0.0,200.0,130.6531663575647,-0.6514784860887611,-40.65316635756468,0.1141032,0.10385573,-0.0743357799938831,0.813203541556479,314.50178838738634,7.0,301.08276,298.0564,0.2932381,-1.0858068,0.651547,55.134888,83.64842763661983,0.7681250000000001,0.8824999999999998,0.5545312499999999,0.0,10.994648129014012,1.5519813e-06,4.610724e-09,5.0693288e-08,7.848328e-08,5.960525e-11,4.7777213e-08,0.0010047609,6.3446523e-06,1.357076e-05,3.0050314e-06,0.0061611496,9.819697e-06,0.019115463,1.5488007e-07,2.2012023e-07,2.954569e-07,97518.0,1.3731699,-5.692252666666681e-09,-2.1732278333333323e-10,12.23,17.58,22.68,1.0,0.7190337698412694,0.8824999999999998,0.511868015873016
