datetime,NO2_target,O3_target,Year,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,sin_hour,cos_hour,day_of_week,is_weekend,day_of_year,SZA_deg,cosSZA,solar_elevation,cams_hourly_aluvd,cams_hourly_aluvp,photochem_index,wind_speed,wind_dir_deg,wind_sector,era5_t2m,era5_d2m,era5_tcc,era5_u10,era5_v10,era5_blh,RH,NO2_satellite_daily,HCHO_satellite_daily,ratio_satellite_daily,NO2_satellite_delta,ratio_ground,cams_hourly_co,cams_hourly_hcho,cams_hourly_no2,cams_hourly_no,cams_hourly_go3,cams_hourly_so2,cams_hourly_tcco,cams_hourly_tchcho,cams_hourly_tcno2,cams_hourly_tc_no,cams_hourly_gtco3,cams_hourly_tcso2,cams_hourly_bcaod550,cams_hourly_pm1,cams_hourly_pm2p5,cams_hourly_pm10,cams_hourly_sp,cams_hourly_aod550,cams_hourly_no2_delta,cams_hourly_go3_delta,NO2_target_lag1,NO2_target_lag24,O3_target_lag1,sunset_flag,NO2_satellite_daily_filled_broadcast,HCHO_satellite_daily_filled_broadcast,ratio_satellite_daily_filled_broadcast
2019-07-13,22.07,14.1,2019.0,24.04,40.4,23.28,20.99,1.55,-2.28,0.02,0.0,1.0,5.0,1.0,194.0,129.60105105646977,-0.6374381242415025,-39.60105105646976,0.11690438,0.10733044,-0.0745193087028158,2.756972977742074,325.79117198624743,7.0,305.76617,294.0144,0.27768356,5.0995197,1.0707703,839.56976,50.05821172657535,0.845,0.95,0.455,0.0,10.483062513223924,3.5588593e-07,2.0436444e-09,2.1423652e-08,1.1265248e-08,2.062094e-08,2.0757962e-08,0.0008548347,4.6490613e-06,1.12906155e-05,1.4465786e-06,0.0060161427,8.561564e-06,0.015886992,7.9306346e-08,1.6181008e-07,2.4325192e-07,97134.44,1.8751001,6.689913333333235e-10,2.8033383333333335e-10,37.92,19.02,38.5,1.0,0.7347013492063493,0.9499999999999998,0.6303980886243388
2019-07-14,30.0,7.1,2019.0,0.65,50.06,22.22,19.8,1.52,-0.08,0.88,0.0,1.0,6.0,1.0,195.0,129.7518454717939,-0.6394637657052807,-39.751845471793885,0.11663473,0.106903195,-0.0745836836578186,1.522103807235236,273.01278750418334,6.0,305.76746,294.37805,0.0012167427,4.5532475,1.0275488,842.39465,51.185153642964565,0.845,1.133,0.455,0.0,17.556993213912467,5.144352e-07,2.7496256e-09,4.8275158e-08,1.23250565e-08,5.2440705e-09,3.3402685e-08,0.0008585227,5.0874587e-06,1.3367704e-05,8.217904e-07,0.006035991,1.0562965e-05,0.013142481,1.17013485e-07,2.521325e-07,3.6401815e-07,97017.875,2.0642958,6.689913333333235e-10,2.8033383333333335e-10,31.1,76.53,12.62,1.0,0.7413329894179891,1.133,0.6693332082732091
2019-07-15,25.15,22.5,2019.0,0.05,87.97,22.43,17.02,0.83,-1.75,1.59,0.0,1.0,0.0,0.0,196.0,129.9090598051678,-0.6415709303345667,-39.90905980516779,0.11636448,0.10647076,-0.074656067691498,1.9368531178176625,334.6256827147794,7.0,302.3349,297.91443,0.5445451,-1.9154997,0.3082863,106.663864,77.12562874810916,0.845,1.3159999999999998,0.455,0.0,4.023493444273395,1.9538859e-06,4.4823483e-09,1.8034699e-08,1.4462317e-07,9.05194e-09,5.180158e-08,0.0010295121,6.054651e-06,1.4036715e-05,1.0954867e-05,0.0061318874,1.2289224e-05,0.020783402,2.432236e-07,3.6517855e-07,5.061838e-07,96959.56,2.4750986,-5.372789666666668e-09,2.1401350666666675e-09,30.75,55.42,40.6,1.0,1.0165314947089952,1.3159999999999998,1.116198584656085
2019-07-16,25.12,23.35,2019.0,0.0,106.43,26.78,21.21,1.05,-0.79,2.11,0.0,1.0,1.0,0.0,197.0,130.07264747059156,-0.6437583892508593,-40.07264747059157,0.115921795,0.106004536,-0.0746256280282683,1.3140015220691337,306.9571057664947,7.0,302.18666666666667,298.148795,0.6116071166666667,-1.9681933833333334,0.317180775,113.875315,78.98542030279582,0.845,1.499,0.455,0.0,10.082660745221766,5.498745e-07,4.3103894e-09,4.3460194e-08,1.2427439e-09,1.1271577e-08,3.1472002e-08,0.0009260699,6.497072e-06,1.5852289e-05,1.0291768e-07,0.0061310306,1.1964591e-05,0.019747522,1.4809484e-07,3.17248e-07,4.3917044e-07,97218.81,2.3809566,-2.919505333333332e-09,-5.4107666666665715e-11,45.9,39.15,3.1,1.0,0.9215998178210678,1.499,0.8125089087301589
2019-07-17,40.95,9.07,2019.0,17.54,79.76,27.02,20.82,-0.07,0.28,1.78,0.0,1.0,2.0,0.0,198.0,130.24255999350942,-0.6460248664679119,-40.24255999350941,0.115478516,0.105538964,-0.0746019928788126,0.2886173937932362,165.9637565320735,4.0,302.03843333333333,298.38316,0.6786691333333333,-2.0208870666666665,0.32607525,121.086766,80.84521185748248,0.845,1.682,0.455,0.0,9.61712810482154,5.6853526e-07,4.382458e-09,4.214666e-08,1.0934492e-09,1.0896661e-08,2.8437535e-08,0.0010089222,7.1521754e-06,1.3067383e-05,9.2316384e-08,0.0061390847,9.73298e-06,0.018235873,1.2506541e-07,2.402527e-07,3.300184e-07,97523.375,2.123291,-4.183390000000004e-09,-1.735336666666668e-10,24.85,26.08,34.52,1.0,0.7442830753968247,1.682,0.6169169973544977
2019-07-18,53.1,14.75,2019.0,33.72,55.19,27.18,21.28,0.71,-1.03,0.59,0.0,1.0,3.0,0.0,199.0,130.41874702517373,-0.6483690396543619,-40.41874702517373,0.11503589,0.10507846,-0.0745857095250848,1.2509996003196804,325.4207123967945,7.0,301.8902,298.617525,0.74573115,-2.07358075,0.334969725,128.298217,82.70500341216913,0.845,1.865,0.455,0.0,11.103031690509216,8.353923e-07,4.569002e-09,5.0729774e-08,1.8628953e-08,1.0927149e-09,3.5194592e-08,0.0009409152,6.5258982e-06,1.1853937e-05,9.744599e-07,0.0061580352,7.0856468e-06,0.016633026,1.5096253e-07,2.598378e-07,3.5498147e-07,97521.06,1.7080507,-3.313786666666675e-09,-1.4454600000000002e-10,28.57,24.88,20.65,1.0,0.8450000000000001,1.865,0.455
2019-07-19,48.15,10.61,2019.0,22.48,67.95,23.72,18.956666666666667,0.8666666666666666,-0.9366666666666666,2.086666666666667,0.0,1.0,4.0,0.3333333333333333,200.0,130.60730597993367,-0.650863970976119,-40.607305979933656,0.11459471666666667,0.10461245,-0.07458337094821456,1.300058861888675,317.76039589891445,7.0,301.74196666666666,298.85189,0.8127931666666667,-2.126274433333333,0.3438642,135.509668,84.56479496685579,0.7877777777777778,1.6233333333333333,0.43,0.0,10.093809879116003,8.354751e-07,4.904465233333334e-09,4.8827626e-08,1.4038939166666666e-08,2.1324586000000003e-09,3.6978201333333336e-08,0.0009528646,6.3856792999999996e-06,1.0977199333333333e-05,7.059496299999999e-07,0.006154307466666667,8.4873512e-06,0.01853223,1.4706377333333332e-07,2.4422090666666665e-07,3.2892886e-07,97536.52,1.5627479333333334,-6.1426662222222314e-09,1.1621469566666665e-09,37.39,29.509999999999998,14.166666666666664,1.0,0.7605079982363318,1.6233333333333333,0.4587199671316338
2019-07-20,43.2,6.470000000000001,2019.0,11.240000000000002,80.71,20.26,16.633333333333333,1.0233333333333332,-0.8433333333333333,3.5833333333333335,0.0,1.0,5.0,0.6666666666666666,201.0,130.79586493469358,-0.6533589022978762,-40.79586493469358,0.11415354333333333,0.10414644,-0.07458103237134434,1.3491181234576695,310.10007940103446,7.0,301.5937333333333,299.086255,0.8798551833333333,-2.178968116666667,0.35275867499999997,142.721119,86.42458652154245,0.7305555555555555,1.3816666666666666,0.405,0.0,9.084588067722791,8.355579000000001e-07,5.2399284666666666e-09,4.6925478e-08,9.448925333333332e-09,3.1722023e-09,3.8761810666666664e-08,0.000964814,6.2454604e-06,1.0100461666666667e-05,4.3743936e-07,0.006150579733333334,9.8890556e-06,0.020431434,1.4316501666666666e-07,2.2860401333333335e-07,3.0287624999999997e-07,97551.98,1.4174451666666665,-8.971545777777788e-09,2.4688399133333333e-09,46.21,34.14,7.683333333333332,1.0,0.6760159964726633,1.3816666666666666,0.4624399342632677
2019-07-21,38.25,2.33,2019.0,0.0,93.47,16.8,14.31,1.18,-0.75,5.08,0.0,1.0,6.0,1.0,202.0,130.98442388945352,-0.6558538336196333,-40.98442388945351,0.11371237,0.10368043,-0.0745786937944741,1.398177385026664,302.4397629031544,7.0,301.4455,299.32062,0.9469172,-2.2316618,0.36165315,149.93257,88.2843780762291,0.6733333333333333,1.14,0.38,0.0,8.075366256329577,8.356407e-07,5.5753917e-09,4.502333e-08,4.8589115e-09,4.211946e-09,4.054542e-08,0.0009767634,6.1052415e-06,9.223724e-06,1.6892909e-07,0.006146852,1.129076e-05,0.022330638,1.3926626e-07,2.1298712e-07,2.7682364e-07,97567.44,1.2721424,-1.1800425333333344e-08,3.77553287e-09,55.03,38.77,1.2,1.0,0.591523994708995,1.14,0.4661599013949015
2019-07-22,38.0,7.3,2019.0,0.0,95.505,15.025,12.510000000000002,0.15500000000000003,-1.045,4.87,0.0,1.0,3.5,0.5,203.0,131.18816611525878,-0.6585298785475263,-41.18816611525878,0.1132703125,0.103217392,-0.07459070216793459,1.497915957946855,167.71678091453114,4.0,301.13078333333334,299.26742666666667,0.9531079233333334,-2.2781272,0.35104350333333334,174.13672,89.69826391980031,0.6161111111111112,2.57,0.355,0.0,6.982050894042478,1.10712305e-06,5.61008385e-09,3.91319615e-08,2.8195074750000002e-08,2.3932147e-09,4.54597215e-08,0.00096660945,6.02403775e-06,8.742003e-06,1.228180945e-06,0.00608050825,1.0971503e-05,0.027099679,1.64724665e-07,2.2393001500000002e-07,2.9998452e-07,97451.6575,1.23893215,-1.5065726500000014e-08,-9.413047983333323e-10,38.980000000000004,39.545,2.075,1.0,0.6201564748677252,2.57,0.46498419011544023
